,startx,endx,starty,endy,naive,vectorized,multiprocessing
2441,48,125,103,57,1.578782362,1.578782362,1.578782362
2442,50,109,123,50,1.293252033,1.293252033,1.293252033
2443,48,109,112,60,1.40327381,1.40327381,1.40327381
2444,42,112,108,59,1.606481481,1.606481481,1.606481481
2445,57,121,111,56,1.313655761,1.313655761,1.313655761
2446,44,109,128,40,1.394886364,1.394886364,1.394886364
2447,44,124,127,59,1.641374374,1.641374374,1.641374374
2448,60,125,108,43,1.240740741,1.240740741,1.240740741
2449,58,114,120,40,1.149425287,1.149425287,1.149425287
2450,59,117,112,49,1.210275424,1.210275424,1.210275424
2451,45,117,103,41,1.499029126,1.499029126,1.499029126
2452,40,115,125,50,1.6375,1.6375,1.6375
2453,55,105,130,59,1.181468531,1.181468531,1.181468531
2454,44,101,118,42,1.325693374,1.325693374,1.325693374
2455,52,117,119,43,1.305672269,1.305672269,1.305672269
2456,41,104,117,54,1.499061914,1.499061914,1.499061914
2457,55,122,115,51,1.33083004,1.33083004,1.33083004
2458,46,116,115,44,1.452173913,1.452173913,1.452173913
2459,52,100,106,55,1.220972424,1.220972424,1.220972424
2460,53,122,101,55,1.423220624,1.423220624,1.423220624
2461,57,122,126,45,1.248746867,1.248746867,1.248746867
2462,51,100,105,56,1.247058824,1.247058824,1.247058824
2463,41,119,110,60,1.723946785,1.723946785,1.723946785
2464,42,114,108,52,1.597883598,1.597883598,1.597883598
2465,40,126,126,44,1.749603175,1.749603175,1.749603175
2466,50,119,125,43,1.362,1.362,1.362
2467,58,121,123,47,1.234160359,1.234160359,1.234160359
2468,50,120,126,50,1.398412698,1.398412698,1.398412698
2469,52,130,110,51,1.481818182,1.481818182,1.481818182
2470,53,100,120,44,1.12672956,1.12672956,1.12672956
2471,41,128,101,57,1.843153828,1.843153828,1.843153828
2472,59,100,116,59,1.101767972,1.101767972,1.101767972
2473,48,113,128,48,1.364583333,1.364583333,1.364583333
2474,52,113,128,60,1.320913462,1.320913462,1.320913462
2475,52,104,107,60,1.280373832,1.280373832,1.280373832
2476,40,113,109,52,1.65103211,1.65103211,1.65103211
2477,49,128,111,41,1.490807134,1.490807134,1.490807134
2478,53,100,123,44,1.122258015,1.122258015,1.122258015
2479,49,110,121,42,1.296002699,1.296002699,1.296002699
2480,49,124,109,54,1.513012544,1.513012544,1.513012544
2481,42,109,126,44,1.472222222,1.472222222,1.472222222
2482,47,120,108,48,1.498817967,1.498817967,1.498817967
2483,40,112,122,59,1.641803279,1.641803279,1.641803279
2484,53,116,110,42,1.285248714,1.285248714,1.285248714
2485,57,118,124,45,1.216539332,1.216539332,1.216539332
2486,43,126,123,54,1.684628474,1.684628474,1.684628474
2487,43,115,117,59,1.589346054,1.589346054,1.589346054
2488,47,100,109,51,1.297774741,1.297774741,1.297774741
2489,51,103,104,40,1.202111614,1.202111614,1.202111614
2490,58,106,118,49,1.121420222,1.121420222,1.121420222
2491,40,113,101,52,1.669925743,1.669925743,1.669925743
2492,42,113,127,56,1.565710536,1.565710536,1.565710536
2493,59,113,108,44,1.161330822,1.161330822,1.161330822
2494,50,111,126,44,1.284603175,1.284603175,1.284603175
2495,57,102,107,57,1.161091982,1.161091982,1.161091982
2496,59,118,128,40,1.15625,1.15625,1.15625
2497,56,116,127,59,1.26799775,1.26799775,1.26799775
2498,57,104,106,57,1.181148626,1.181148626,1.181148626
2499,45,124,103,54,1.6399137,1.6399137,1.6399137
2500,54,116,127,57,1.298483523,1.298483523,1.298483523
2501,52,107,119,54,1.25573691,1.25573691,1.25573691
2502,57,121,120,58,1.303070175,1.303070175,1.303070175
2503,48,119,108,53,1.484953704,1.484953704,1.484953704
2504,46,109,120,44,1.368115942,1.368115942,1.368115942
2505,49,107,105,54,1.348979592,1.348979592,1.348979592
2506,52,122,101,44,1.390898705,1.390898705,1.390898705
2507,42,115,126,48,1.55952381,1.55952381,1.55952381
2508,52,117,128,53,1.33203125,1.33203125,1.33203125
2509,59,105,128,50,1.085143008,1.085143008,1.085143008
2510,52,103,117,42,1.169871795,1.169871795,1.169871795
2511,55,123,100,42,1.328181818,1.328181818,1.328181818
2512,42,104,113,51,1.463758955,1.463758955,1.463758955
2513,56,107,127,45,1.132522497,1.132522497,1.132522497
2514,44,117,124,51,1.535190616,1.535190616,1.535190616
2515,56,122,130,40,1.243131868,1.243131868,1.243131868
2516,42,121,122,46,1.629000781,1.629000781,1.629000781
2517,42,112,120,43,1.5125,1.5125,1.5125
2518,40,119,130,44,1.656730769,1.656730769,1.656730769
2519,48,120,105,51,1.492857143,1.492857143,1.492857143
2520,50,122,106,49,1.451132075,1.451132075,1.451132075
2521,40,124,124,60,1.791935484,1.791935484,1.791935484
2522,43,129,129,57,1.720930233,1.720930233,1.720930233
2523,46,112,105,59,1.498343685,1.498343685,1.498343685
2524,57,113,111,54,1.234471313,1.234471313,1.234471313
2525,50,127,104,52,1.52,1.52,1.52
2526,41,122,105,49,1.721138211,1.721138211,1.721138211
2527,59,110,100,52,1.19220339,1.19220339,1.19220339
2528,53,102,115,41,1.140525021,1.140525021,1.140525021
2529,46,104,116,50,1.345952024,1.345952024,1.345952024
2530,41,105,110,43,1.47594235,1.47594235,1.47594235
2531,58,105,102,42,1.111054767,1.111054767,1.111054767
2532,46,111,123,59,1.446359138,1.446359138,1.446359138
2533,45,109,106,52,1.45639413,1.45639413,1.45639413
2534,45,121,114,43,1.533040936,1.533040936,1.533040936
2535,51,115,105,57,1.398879552,1.398879552,1.398879552
2536,48,100,107,58,1.312694704,1.312694704,1.312694704
2537,42,110,117,58,1.557387057,1.557387057,1.557387057
2538,52,121,115,57,1.411287625,1.411287625,1.411287625
2539,60,117,105,54,1.232142857,1.232142857,1.232142857
2540,50,107,100,60,1.37,1.37,1.37
2541,56,115,110,43,1.22224026,1.22224026,1.22224026
2542,50,108,128,54,1.2909375,1.2909375,1.2909375
2543,52,114,120,59,1.341987179,1.341987179,1.341987179
2544,53,113,112,56,1.316037736,1.316037736,1.316037736
2545,40,100,117,56,1.489316239,1.489316239,1.489316239
2546,58,129,122,49,1.312888638,1.312888638,1.312888638
2547,56,107,115,55,1.194487578,1.194487578,1.194487578
2548,60,105,121,51,1.085743802,1.085743802,1.085743802
2549,59,130,102,52,1.356596876,1.356596876,1.356596876
2550,43,110,121,42,1.452623486,1.452623486,1.452623486
2551,54,110,104,54,1.278133903,1.278133903,1.278133903
2552,47,102,118,48,1.288496213,1.288496213,1.288496213
2553,48,108,122,56,1.354508197,1.354508197,1.354508197
2554,46,104,129,53,1.335861139,1.335861139,1.335861139
2555,60,106,118,57,1.124858757,1.124858757,1.124858757
2556,40,121,109,59,1.783142202,1.783142202,1.783142202
2557,50,119,112,43,1.381964286,1.381964286,1.381964286
2558,60,117,121,43,1.15268595,1.15268595,1.15268595
2559,45,118,113,53,1.545624385,1.545624385,1.545624385
2560,53,117,128,50,1.299086085,1.299086085,1.299086085
2561,42,121,130,44,1.60970696,1.60970696,1.60970696
2562,46,123,110,58,1.600592885,1.600592885,1.600592885
2563,42,117,120,50,1.601190476,1.601190476,1.601190476
2564,57,117,100,57,1.311315789,1.311315789,1.311315789
2565,45,125,106,60,1.671907757,1.671907757,1.671907757
2566,44,103,124,43,1.343841642,1.343841642,1.343841642
2567,57,103,128,60,1.137883772,1.137883772,1.137883772
2568,57,121,126,53,1.271720969,1.271720969,1.271720969
2569,49,112,101,48,1.380480905,1.380480905,1.380480905
2570,43,116,116,47,1.551423416,1.551423416,1.551423416
2571,56,105,119,42,1.113970588,1.113970588,1.113970588
2572,43,105,123,43,1.395726981,1.395726981,1.395726981
2573,40,105,128,51,1.51171875,1.51171875,1.51171875
2574,55,104,115,59,1.201976285,1.201976285,1.201976285
2575,55,101,101,49,1.160756076,1.160756076,1.160756076
2576,56,123,114,43,1.286810777,1.286810777,1.286810777
2577,44,126,123,41,1.598484848,1.598484848,1.598484848
2578,52,118,106,42,1.332728592,1.332728592,1.332728592
2579,60,106,106,55,1.142767296,1.142767296,1.142767296
2580,42,114,113,56,1.604930468,1.604930468,1.604930468
2581,45,116,115,45,1.484541063,1.484541063,1.484541063
2582,44,106,106,60,1.487564322,1.487564322,1.487564322
2583,60,102,118,53,1.074576271,1.074576271,1.074576271
2584,44,128,130,48,1.639160839,1.639160839,1.639160839
2585,60,130,101,50,1.330858086,1.330858086,1.330858086
2586,49,109,110,40,1.29406308,1.29406308,1.29406308
2587,44,110,118,46,1.444915254,1.444915254,1.444915254
2588,45,126,111,56,1.652252252,1.652252252,1.652252252
2589,44,112,100,50,1.522727273,1.522727273,1.522727273
2590,55,128,127,55,1.380171797,1.380171797,1.380171797
2591,55,100,124,51,1.11473607,1.11473607,1.11473607
2592,58,121,130,52,1.243103448,1.243103448,1.243103448
2593,57,129,126,55,1.349832916,1.349832916,1.349832916
2594,60,103,124,51,1.063978495,1.063978495,1.063978495
2595,43,109,123,41,1.434108527,1.434108527,1.434108527
2596,59,106,119,54,1.125195841,1.125195841,1.125195841
2597,41,119,110,43,1.646674058,1.646674058,1.646674058
2598,56,107,105,52,1.20297619,1.20297619,1.20297619
2599,53,100,114,56,1.189010262,1.189010262,1.189010262
2600,46,110,126,49,1.390096618,1.390096618,1.390096618
2601,58,102,114,41,1.059134906,1.059134906,1.059134906
2602,52,104,110,54,1.245454545,1.245454545,1.245454545
2603,47,108,108,52,1.389676911,1.389676911,1.389676911
2604,42,103,111,57,1.482947233,1.482947233,1.482947233
2605,41,110,100,43,1.556463415,1.556463415,1.556463415
2606,53,123,109,40,1.343863597,1.343863597,1.343863597
2607,51,118,129,40,1.311901505,1.311901505,1.311901505
2608,59,107,101,41,1.109749958,1.109749958,1.109749958
2609,40,121,103,44,1.726092233,1.726092233,1.726092233
2610,54,120,130,40,1.264957265,1.264957265,1.264957265
2611,52,127,105,58,1.497344322,1.497344322,1.497344322
2612,47,120,101,56,1.553823467,1.553823467,1.553823467
2613,40,120,116,51,1.719827586,1.719827586,1.719827586
2614,43,110,108,55,1.533699397,1.533699397,1.533699397
2615,57,123,110,60,1.351674641,1.351674641,1.351674641
2616,43,121,105,49,1.640310078,1.640310078,1.640310078
2617,44,106,121,41,1.373966942,1.373966942,1.373966942
2618,44,101,130,54,1.35541958,1.35541958,1.35541958
2619,44,102,109,40,1.342577148,1.342577148,1.342577148
2620,48,108,101,51,1.377475248,1.377475248,1.377475248
2621,46,101,111,55,1.345573835,1.345573835,1.345573835
2622,45,101,101,56,1.399449945,1.399449945,1.399449945
2623,52,109,101,58,1.335205636,1.335205636,1.335205636
2624,50,125,100,51,1.505,1.505,1.505
2625,52,113,128,58,1.313100962,1.313100962,1.313100962
2626,60,113,116,42,1.122701149,1.122701149,1.122701149
2627,52,117,127,47,1.31003937,1.31003937,1.31003937
2628,50,126,129,51,1.457674419,1.457674419,1.457674419
2629,47,103,110,52,1.332108317,1.332108317,1.332108317
2630,48,103,128,45,1.248697917,1.248697917,1.248697917
2631,55,101,124,45,1.099633431,1.099633431,1.099633431
2632,44,105,114,48,1.403708134,1.403708134,1.403708134
2633,51,122,101,42,1.403999223,1.403999223,1.403999223
2634,60,107,126,49,1.086111111,1.086111111,1.086111111
2635,58,110,113,40,1.125267013,1.125267013,1.125267013
2636,54,124,114,55,1.389376218,1.389376218,1.389376218
2637,46,127,121,41,1.54985627,1.54985627,1.54985627
2638,50,114,102,56,1.414509804,1.414509804,1.414509804
2639,41,101,101,54,1.49903405,1.49903405,1.49903405
2640,45,116,110,60,1.561616162,1.561616162,1.561616162
2641,50,113,118,48,1.333389831,1.333389831,1.333389831
2642,42,124,115,43,1.663146998,1.663146998,1.663146998
2643,56,122,127,59,1.321569179,1.321569179,1.321569179
2644,44,129,126,50,1.664321789,1.664321789,1.664321789
2645,60,111,125,52,1.133,1.133,1.133
2646,41,105,112,43,1.472452091,1.472452091,1.472452091
2647,41,111,122,42,1.525789684,1.525789684,1.525789684
2648,56,123,109,45,1.304636304,1.304636304,1.304636304
2649,59,104,117,59,1.133492684,1.133492684,1.133492684
2650,42,113,125,45,1.525238095,1.525238095,1.525238095
2651,48,115,108,40,1.383101852,1.383101852,1.383101852
2652,59,115,126,56,1.196798493,1.196798493,1.196798493
2653,55,107,126,57,1.198917749,1.198917749,1.198917749
2654,57,120,105,58,1.328822055,1.328822055,1.328822055
2655,51,124,113,56,1.463473885,1.463473885,1.463473885
2656,41,116,128,44,1.586509146,1.586509146,1.586509146
2657,40,121,102,52,1.767401961,1.767401961,1.767401961
2658,55,125,123,46,1.323355506,1.323355506,1.323355506
2659,46,129,121,55,1.62944664,1.62944664,1.62944664
2660,50,105,129,55,1.263178295,1.263178295,1.263178295
2661,50,113,112,46,1.335357143,1.335357143,1.335357143
2662,49,123,104,42,1.457025118,1.457025118,1.457025118
2663,42,130,129,46,1.725913621,1.725913621,1.725913621
2664,58,122,106,60,1.334743006,1.334743006,1.334743006
2665,41,115,130,56,1.61782364,1.61782364,1.61782364
2666,42,104,107,49,1.467067201,1.467067201,1.467067201
2667,45,110,102,44,1.437908497,1.437908497,1.437908497
2668,44,103,114,43,1.359051037,1.359051037,1.359051037
2669,54,130,105,56,1.47037037,1.47037037,1.47037037
2670,58,102,127,53,1.087971762,1.087971762,1.087971762
2671,47,112,118,45,1.382167328,1.382167328,1.382167328
2672,56,116,101,60,1.332743989,1.332743989,1.332743989
2673,41,113,121,40,1.543338037,1.543338037,1.543338037
2674,59,118,120,57,1.2375,1.2375,1.2375
2675,60,104,128,43,1.034635417,1.034635417,1.034635417
2676,51,110,122,47,1.271054323,1.271054323,1.271054323
2677,41,122,102,47,1.718197035,1.718197035,1.718197035
2678,43,124,108,60,1.719638243,1.719638243,1.719638243
2679,51,101,109,47,1.205792409,1.205792409,1.205792409
2680,50,121,110,57,1.469090909,1.469090909,1.469090909
2681,60,125,106,56,1.30581761,1.30581761,1.30581761
2682,57,123,103,47,1.307102708,1.307102708,1.307102708
2683,55,108,106,59,1.260120069,1.260120069,1.260120069
2684,58,122,113,55,1.29508697,1.29508697,1.29508697
2685,48,102,111,52,1.296734234,1.296734234,1.296734234
2686,51,124,108,42,1.410130719,1.410130719,1.410130719
2687,42,107,112,52,1.505952381,1.505952381,1.505952381
2688,49,103,114,42,1.235230934,1.235230934,1.235230934
2689,54,103,121,48,1.152050811,1.152050811,1.152050811
2690,60,127,118,56,1.295621469,1.295621469,1.295621469
2691,42,128,100,49,1.768809524,1.768809524,1.768809524
2692,45,104,121,50,1.362167126,1.362167126,1.362167126
2693,46,103,113,56,1.367352828,1.367352828,1.367352828
2694,54,112,111,45,1.23973974,1.23973974,1.23973974
2695,54,117,121,46,1.273415978,1.273415978,1.273415978
2696,57,105,114,47,1.127192982,1.127192982,1.127192982
2697,44,100,112,47,1.346185065,1.346185065,1.346185065
2698,53,128,113,50,1.428786108,1.428786108,1.428786108
2699,57,102,116,52,1.118874773,1.118874773,1.118874773
2700,58,117,104,52,1.25862069,1.25862069,1.25862069
2701,45,129,104,51,1.678525641,1.678525641,1.678525641
2702,52,101,125,50,1.171153846,1.171153846,1.171153846
2703,57,119,119,51,1.258145363,1.258145363,1.258145363
2704,57,122,106,59,1.348477325,1.348477325,1.348477325
2705,55,126,126,41,1.308152958,1.308152958,1.308152958
2706,41,110,111,55,1.589211162,1.589211162,1.589211162
2707,41,113,104,44,1.589587242,1.589587242,1.589587242
2708,49,122,130,53,1.448744113,1.448744113,1.448744113
2709,45,116,112,56,1.538888889,1.538888889,1.538888889
2710,53,119,117,46,1.319222706,1.319222706,1.319222706
2711,40,115,125,56,1.6615,1.6615,1.6615
2712,50,127,100,45,1.495,1.495,1.495
2713,52,124,112,57,1.446771978,1.446771978,1.446771978
2714,49,114,105,49,1.396598639,1.396598639,1.396598639
2715,43,126,127,58,1.693462736,1.693462736,1.693462736
2716,45,124,125,46,1.561777778,1.561777778,1.561777778
2717,40,128,130,59,1.826923077,1.826923077,1.826923077
2718,60,114,121,45,1.135950413,1.135950413,1.135950413
2719,54,126,116,56,1.408045977,1.408045977,1.408045977
2720,58,127,109,49,1.319598228,1.319598228,1.319598228
2721,46,108,115,60,1.434782609,1.434782609,1.434782609
2722,40,126,100,53,1.84,1.84,1.84
2723,57,115,126,47,1.195279866,1.195279866,1.195279866
2724,46,112,126,58,1.447550035,1.447550035,1.447550035
2725,54,105,116,59,1.226532567,1.226532567,1.226532567
2726,46,120,100,41,1.509347826,1.509347826,1.509347826
2727,58,101,110,45,1.07523511,1.07523511,1.07523511
2728,54,105,119,42,1.14869281,1.14869281,1.14869281
2729,60,122,102,43,1.22745098,1.22745098,1.22745098
2730,48,103,102,54,1.337622549,1.337622549,1.337622549
2731,60,116,127,43,1.135958005,1.135958005,1.135958005
2732,44,125,113,42,1.606295253,1.606295253,1.606295253
2733,47,121,111,52,1.521468277,1.521468277,1.521468277
2734,47,112,126,50,1.38990206,1.38990206,1.38990206
2735,52,108,109,59,1.30910374,1.30910374,1.30910374
2736,43,117,128,50,1.555777616,1.555777616,1.555777616
2737,40,128,119,57,1.839495798,1.839495798,1.839495798
2738,60,116,115,45,1.162318841,1.162318841,1.162318841
2739,48,129,100,59,1.63875,1.63875,1.63875
2740,47,115,103,57,1.500103284,1.500103284,1.500103284
2741,59,130,107,47,1.321321083,1.321321083,1.321321083
2742,42,113,126,59,1.579365079,1.579365079,1.579365079
2743,57,111,111,58,1.234945472,1.234945472,1.234945472
2744,40,104,112,49,1.51875,1.51875,1.51875
2745,52,128,126,52,1.437118437,1.437118437,1.437118437
2746,56,100,106,57,1.161725067,1.161725067,1.161725067
2747,53,111,124,40,1.208460134,1.208460134,1.208460134
2748,41,128,129,60,1.793533749,1.793533749,1.793533749
2749,54,111,129,43,1.194444444,1.194444444,1.194444444
2750,43,127,110,41,1.663107822,1.663107822,1.663107822
2751,53,112,102,54,1.321309656,1.321309656,1.321309656
2752,55,101,113,43,1.108447305,1.108447305,1.108447305
2753,55,107,102,58,1.257040998,1.257040998,1.257040998
2754,53,101,116,58,1.202830189,1.202830189,1.202830189
2755,44,110,107,41,1.441588785,1.441588785,1.441588785
2756,46,126,109,48,1.589748704,1.589748704,1.589748704
2757,42,101,103,60,1.493643088,1.493643088,1.493643088
2758,43,119,107,47,1.603347098,1.603347098,1.603347098
2759,48,121,112,46,1.46577381,1.46577381,1.46577381
2760,47,107,100,45,1.363297872,1.363297872,1.363297872
2761,47,128,104,42,1.563625205,1.563625205,1.563625205
2762,47,114,109,55,1.465059535,1.465059535,1.465059535
2763,41,113,129,57,1.598979013,1.598979013,1.598979013
2764,41,106,101,50,1.540207679,1.540207679,1.540207679
2765,46,119,127,46,1.474580623,1.474580623,1.474580623
2766,46,109,114,45,1.38215103,1.38215103,1.38215103
2767,47,105,115,59,1.373543016,1.373543016,1.373543016
2768,40,110,126,51,1.577380952,1.577380952,1.577380952
2769,45,108,126,51,1.402380952,1.402380952,1.402380952
2770,41,105,109,42,1.473148355,1.473148355,1.473148355
2771,40,112,130,47,1.580769231,1.580769231,1.580769231
2772,48,114,115,40,1.361413043,1.361413043,1.361413043
2773,50,105,125,56,1.274,1.274,1.274
2774,44,123,113,58,1.654364441,1.654364441,1.654364441
2775,58,123,124,47,1.249860957,1.249860957,1.249860957
2776,57,124,125,57,1.315719298,1.315719298,1.315719298
2777,60,103,105,53,1.110714286,1.110714286,1.110714286
2778,51,123,122,60,1.451783992,1.451783992,1.451783992
2779,57,106,107,44,1.135432038,1.135432038,1.135432038
2780,53,119,110,52,1.359005146,1.359005146,1.359005146
2781,54,127,121,51,1.386669728,1.386669728,1.386669728
2782,49,122,107,41,1.436486744,1.436486744,1.436486744
2783,46,116,119,55,1.491962002,1.491962002,1.491962002
2784,44,104,103,48,1.414827891,1.414827891,1.414827891
2785,50,114,108,50,1.371481481,1.371481481,1.371481481
2786,47,113,130,41,1.359819967,1.359819967,1.359819967
2787,59,125,127,53,1.267983451,1.267983451,1.267983451
2788,40,105,128,51,1.51171875,1.51171875,1.51171875
2789,52,127,127,40,1.378634161,1.378634161,1.378634161
2790,43,126,108,44,1.668819983,1.668819983,1.668819983
2791,54,117,101,43,1.29620462,1.29620462,1.29620462
2792,46,107,118,58,1.40880619,1.40880619,1.40880619
2793,44,111,124,51,1.467008798,1.467008798,1.467008798
2794,51,108,111,60,1.3290938,1.3290938,1.3290938
2795,49,101,121,43,1.208298195,1.208298195,1.208298195
2796,43,112,116,53,1.530773857,1.530773857,1.530773857
2797,56,123,116,59,1.352524631,1.352524631,1.352524631
2798,60,108,110,41,1.086363636,1.086363636,1.086363636
2799,49,120,119,45,1.413565426,1.413565426,1.413565426
2800,41,104,119,59,1.516191843,1.516191843,1.516191843
2801,44,122,123,56,1.614005913,1.614005913,1.614005913
2802,45,130,103,42,1.64832794,1.64832794,1.64832794
2803,41,100,126,47,1.406020132,1.406020132,1.406020132
2804,44,116,113,53,1.552695093,1.552695093,1.552695093
2805,51,118,128,54,1.367800245,1.367800245,1.367800245
2806,45,110,100,40,1.422222222,1.422222222,1.422222222
2807,54,117,100,56,1.363333333,1.363333333,1.363333333
2808,43,105,123,58,1.45670259,1.45670259,1.45670259
2809,53,116,116,48,1.301236174,1.301236174,1.301236174
2810,41,120,112,49,1.682164634,1.682164634,1.682164634
2811,52,103,114,42,1.174595142,1.174595142,1.174595142
2812,58,114,112,54,1.223830049,1.223830049,1.223830049
2813,41,112,108,56,1.625112918,1.625112918,1.625112918
2814,57,109,122,45,1.14056658,1.14056658,1.14056658
2815,48,126,102,42,1.518382353,1.518382353,1.518382353
2816,42,107,113,45,1.472924568,1.472924568,1.472924568
2817,53,111,113,50,1.268408749,1.268408749,1.268408749
2818,46,116,113,50,1.482108503,1.482108503,1.482108503
2819,52,103,127,41,1.151801938,1.151801938,1.151801938
2820,49,126,127,40,1.443194601,1.443194601,1.443194601
2821,43,129,102,41,1.700980392,1.700980392,1.700980392
2822,40,129,128,59,1.84296875,1.84296875,1.84296875
2823,50,112,115,50,1.337391304,1.337391304,1.337391304
2824,42,110,121,45,1.495474223,1.495474223,1.495474223
2825,48,114,118,41,1.361228814,1.361228814,1.361228814
2826,45,126,113,55,1.643362832,1.643362832,1.643362832
2827,45,103,128,43,1.312413194,1.312413194,1.312413194
2828,44,116,126,45,1.496753247,1.496753247,1.496753247
2829,44,100,112,49,1.355113636,1.355113636,1.355113636
2830,58,103,130,52,1.087931034,1.087931034,1.087931034
2831,55,126,106,53,1.395454545,1.395454545,1.395454545
2832,54,108,100,60,1.3,1.3,1.3
2833,42,120,113,58,1.685208597,1.685208597,1.685208597
2834,48,107,100,41,1.319583333,1.319583333,1.319583333
2835,48,106,119,53,1.326855742,1.326855742,1.326855742
2836,58,123,107,52,1.303335482,1.303335482,1.303335482
2837,42,102,122,58,1.451990632,1.451990632,1.451990632
2838,59,122,118,54,1.262711864,1.262711864,1.262711864
2839,60,122,100,40,1.216666667,1.216666667,1.216666667
2840,59,127,118,47,1.275423729,1.275423729,1.275423729
2841,44,121,112,41,1.558035714,1.558035714,1.558035714
2842,59,124,126,50,1.249260156,1.249260156,1.249260156
2843,58,100,116,57,1.107758621,1.107758621,1.107758621
2844,56,109,127,50,1.170064679,1.170064679,1.170064679
2845,44,100,126,46,1.318903319,1.318903319,1.318903319
2846,40,118,120,50,1.683333333,1.683333333,1.683333333
2847,44,109,123,48,1.433758315,1.433758315,1.433758315
2848,58,115,112,40,1.169950739,1.169950739,1.169950739
2849,45,104,109,49,1.380326198,1.380326198,1.380326198
2850,47,100,127,47,1.248869157,1.248869157,1.248869157
2851,40,106,127,42,1.490354331,1.490354331,1.490354331
2852,48,108,122,45,1.30942623,1.30942623,1.30942623
2853,40,102,112,47,1.484821429,1.484821429,1.484821429
2854,51,118,112,48,1.371148459,1.371148459,1.371148459
2855,51,101,105,49,1.223529412,1.223529412,1.223529412
2856,46,120,120,55,1.533514493,1.533514493,1.533514493
2857,40,113,128,47,1.59609375,1.59609375,1.59609375
2858,49,128,102,48,1.541416567,1.541416567,1.541416567
2859,57,127,123,50,1.31728712,1.31728712,1.31728712
2860,46,125,106,60,1.64171452,1.64171452,1.64171452
2861,46,114,107,55,1.496139781,1.496139781,1.496139781
2862,53,114,115,54,1.310254307,1.310254307,1.310254307
2863,43,110,126,58,1.509228498,1.509228498,1.509228498
2864,45,101,126,52,1.328571429,1.328571429,1.328571429
2865,47,126,118,46,1.535340786,1.535340786,1.535340786
2866,53,110,103,56,1.309580509,1.309580509,1.309580509
2867,54,128,125,40,1.345185185,1.345185185,1.345185185
2868,48,129,111,58,1.605011261,1.605011261,1.605011261
2869,40,114,102,47,1.655392157,1.655392157,1.655392157
2870,51,121,129,44,1.356817145,1.356817145,1.356817145
2871,42,119,120,51,1.629166667,1.629166667,1.629166667
2872,41,121,109,54,1.723316178,1.723316178,1.723316178
2873,54,117,112,42,1.270833333,1.270833333,1.270833333
2874,57,123,105,57,1.35037594,1.35037594,1.35037594
2875,47,103,116,42,1.276779164,1.276779164,1.276779164
2876,56,125,128,44,1.287946429,1.287946429,1.287946429
2877,49,129,115,43,1.503283052,1.503283052,1.503283052
2878,58,119,100,50,1.275862069,1.275862069,1.275862069
2879,46,106,106,46,1.369155045,1.369155045,1.369155045
2880,52,106,105,40,1.20970696,1.20970696,1.20970696
2881,40,116,105,55,1.711904762,1.711904762,1.711904762
2882,50,122,128,52,1.423125,1.423125,1.423125
2883,50,114,108,48,1.362222222,1.362222222,1.362222222
2884,59,130,101,54,1.369021648,1.369021648,1.369021648
2885,42,126,109,43,1.697247706,1.697247706,1.697247706
2886,53,113,120,40,1.232704403,1.232704403,1.232704403
2887,42,110,108,50,1.541005291,1.541005291,1.541005291
2888,53,117,107,49,1.332745548,1.332745548,1.332745548
2889,49,105,100,59,1.366428571,1.366428571,1.366428571
2890,50,100,104,58,1.278846154,1.278846154,1.278846154
2891,49,127,106,45,1.508182518,1.508182518,1.508182518
2892,47,110,127,55,1.386748199,1.386748199,1.386748199
2893,44,108,110,55,1.477272727,1.477272727,1.477272727
2894,49,127,110,57,1.555009276,1.555009276,1.555009276
2895,42,118,113,43,1.595027391,1.595027391,1.595027391
2896,47,122,116,43,1.483217168,1.483217168,1.483217168
2897,43,109,123,54,1.486954056,1.486954056,1.486954056
2898,58,106,101,54,1.181119836,1.181119836,1.181119836
2899,57,105,123,53,1.136499786,1.136499786,1.136499786
2900,54,107,102,54,1.255446623,1.255446623,1.255446623
2901,44,104,129,58,1.406624383,1.406624383,1.406624383
2902,55,112,118,44,1.204622496,1.204622496,1.204622496
2903,40,110,129,60,1.60755814,1.60755814,1.60755814
2904,44,120,123,57,1.595343681,1.595343681,1.595343681
2905,48,102,128,59,1.29296875,1.29296875,1.29296875
2906,46,128,109,41,1.579377742,1.579377742,1.579377742
2907,47,128,124,42,1.531056966,1.531056966,1.531056966
2908,45,112,104,47,1.470405983,1.470405983,1.470405983
2909,43,108,111,48,1.47203017,1.47203017,1.47203017
2910,51,104,112,44,1.216036415,1.216036415,1.216036415
2911,48,110,108,41,1.335648148,1.335648148,1.335648148
2912,40,127,111,56,1.839752252,1.839752252,1.839752252
2913,41,127,109,49,1.77355113,1.77355113,1.77355113
2914,48,104,104,48,1.314102564,1.314102564,1.314102564
2915,53,114,100,46,1.305471698,1.305471698,1.305471698
2916,59,119,100,60,1.308474576,1.308474576,1.308474576
2917,59,121,104,53,1.280231421,1.280231421,1.280231421
2918,51,120,107,58,1.447498626,1.447498626,1.447498626
2919,43,123,120,55,1.659399225,1.659399225,1.659399225
2920,53,113,128,44,1.237912736,1.237912736,1.237912736
2921,56,115,121,55,1.254058442,1.254058442,1.254058442
2922,44,129,116,59,1.720219436,1.720219436,1.720219436
2923,47,104,115,53,1.336817761,1.336817761,1.336817761
2924,53,108,116,48,1.225764476,1.225764476,1.225764476
